#Locus	Allele	Ethnicity/Country	Freq	AlleleCount	FamCount	SampleCount
HLA-B	B*53	CHINA	0.001073	1	1	2
HLA-B	B*54	CHINA	0.01824	17	17	23
HLA-B	B*55	CHINA	0.030043	28	28	41
HLA-B	B*56	CHINA	0.008584	8	8	15
HLA-B	B*57	CHINA	0.002146	2	2	3
HLA-B	B*58	CHINA	0.06867	64	58	106
HLA-B	B*59	CHINA	0.001073	1	1	2
HLA-B	B*67	CHINA	0.005365	5	5	8
HLA-B	B*73	CHINA	0	0	0	0
HLA-B	B*78	CHINA	0	0	0	0
HLA-B	B*81	CHINA	0	0	0	0
HLA-B	B*82	CHINA	0	0	0	0
HLA-B	B*07	CZECH	0.118542	39	31	62
HLA-B	B*08	CZECH	0.072949	24	20	36
HLA-B	B*13	CZECH	0.045593	15	15	22
HLA-B	B*14	CZECH	0.021277	7	7	10
HLA-B	B*15	CZECH	0.06383	21	19	35
HLA-B	B*18	CZECH	0.075988	25	22	38
HLA-B	B*27	CZECH	0.039515	13	13	18
HLA-B	B*35	CZECH	0.103344	34	32	45
HLA-B	B*37	CZECH	0.00304	1	1	2
HLA-B	B*38	CZECH	0.048632	16	14	24
HLA-B	B*39	CZECH	0.018238	6	6	10
HLA-B	B*40	CZECH	0.045593	15	15	22
HLA-B	B*41	CZECH	0.018238	6	6	9
HLA-B	B*42	CZECH	0	0	0	0
HLA-B	B*44	CZECH	0.130699	43	41	66
HLA-B	B*45	CZECH	0.009119	3	3	5
HLA-B	B*46	CZECH	0	0	0	0
HLA-B	B*47	CZECH	0	0	0	0
HLA-B	B*48	CZECH	0	0	0	0
HLA-B	B*49	CZECH	0.009119	3	3	5
HLA-B	B*50	CZECH	0.018237	6	6	9
HLA-B	B*51	CZECH	0.06383	21	19	26
HLA-B	B*52	CZECH	0.030395	10	10	15
HLA-B	B*53	CZECH	0	0	0	0
HLA-B	B*54	CZECH	0	0	0	0
HLA-B	B*55	CZECH	0.006079	2	2	4
HLA-B	B*56	CZECH	0.018237	6	6	10
HLA-B	B*57	CZECH	0.033435	11	11	18
HLA-B	B*58	CZECH	0.006079	2	2	4
HLA-B	B*59	CZECH	0	0	0	0
HLA-B	B*67	CZECH	0	0	0	0
HLA-B	B*73	CZECH	0	0	0	0
HLA-B	B*78	CZECH	0	0	0	0
HLA-B	B*81	CZECH	0	0	0	0
HLA-B	B*82	CZECH	0	0	0	0
HLA-B	B*07	EGYPT	0	0	0	0
HLA-B	B*08	EGYPT	0.053571	3	3	8
HLA-B	B*13	EGYPT	0	0	0	0
HLA-B	B*14	EGYPT	0.089285	5	5	15
HLA-B	B*15	EGYPT	0.035714	2	2	7
HLA-B	B*18	EGYPT	0.035714	2	2	6
HLA-B	B*27	EGYPT	0	0	0	0
HLA-B	B*35	EGYPT	0.142857	8	7	19
HLA-B	B*37	EGYPT	0	0	0	0
HLA-B	B*38	EGYPT	0.071429	4	4	12
HLA-B	B*39	EGYPT	0	0	0	0
HLA-B	B*40	EGYPT	0.017857	1	1	2
HLA-B	B*41	EGYPT	0.125	7	7	18
HLA-B	B*42	EGYPT	0.035714	2	2	4
HLA-B	B*44	EGYPT	0.017857	1	1	2
HLA-B	B*45	EGYPT	0.017857	1	1	1
HLA-B	B*46	EGYPT	0	0	0	0
HLA-B	B*47	EGYPT	0.017857	1	1	2
HLA-B	B*48	EGYPT	0	0	0	0
HLA-B	B*49	EGYPT	0.071429	4	4	6
HLA-B	B*50	EGYPT	0.035714	2	2	8
HLA-B	B*51	EGYPT	0.017857	1	1	3
HLA-B	B*52	EGYPT	0.125	7	6	18
HLA-B	B*53	EGYPT	0	0	0	0
HLA-B	B*54	EGYPT	0	0	0	0
HLA-B	B*55	EGYPT	0	0	0	0
HLA-B	B*56	EGYPT	0	0	0	0
HLA-B	B*57	EGYPT	0.053571	3	3	9
HLA-B	B*58	EGYPT	0.035714	2	1	6
HLA-B	B*59	EGYPT	0	0	0	0
HLA-B	B*67	EGYPT	0	0	0	0
HLA-B	B*73	EGYPT	0	0	0	0
HLA-B	B*78	EGYPT	0	0	0	0
HLA-B	B*81	EGYPT	0	0	0	0
HLA-B	B*82	EGYPT	0	0	0	0
HLA-B	B*07	EUR	0.07971	33	33	62
HLA-B	B*08	EUR	0.089372	37	31	75
HLA-B	B*13	EUR	0.014492	6	6	13
HLA-B	B*14	EUR	0.031401	13	13	26
HLA-B	B*15	EUR	0.079707	33	31	71
HLA-B	B*18	EUR	0.065216	27	25	52
HLA-B	B*27	EUR	0.050724	21	16	40
HLA-B	B*35	EUR	0.108694	45	42	99
HLA-B	B*37	EUR	0.012077	5	5	8
HLA-B	B*38	EUR	0.02657	11	10	21
HLA-B	B*39	EUR	0.043478	18	18	33
HLA-B	B*40	EUR	0.070048	29	28	60
HLA-B	B*41	EUR	0.016908	7	6	14
HLA-B	B*42	EUR	0.002415	1	1	2
HLA-B	B*44	EUR	0.128017	53	51	116
HLA-B	B*45	EUR	0.007246	3	3	7
HLA-B	B*46	EUR	0.002415	1	1	2
HLA-B	B*47	EUR	0	0	0	0
HLA-B	B*48	EUR	0.009661	4	4	5
HLA-B	B*49	EUR	0.021739	9	9	19
HLA-B	B*50	EUR	0.009662	4	4	9
HLA-B	B*51	EUR	0.045893	19	18	35
HLA-B	B*52	EUR	0.016908	7	6	13
HLA-B	B*53	EUR	0.007246	3	3	6
HLA-B	B*54	EUR	0	0	0	0
HLA-B	B*55	EUR	0.009662	4	4	9
HLA-B	B*56	EUR	0.004831	2	2	3
HLA-B	B*57	EUR	0.033816	14	13	28
HLA-B	B*58	EUR	0.012077	5	5	12
HLA-B	B*59	EUR	0	0	0	0
HLA-B	B*67	EUR	0	0	0	0
HLA-B	B*73	EUR	0	0	0	0
HLA-B	B*78	EUR	0	0	0	0
HLA-B	B*81	EUR	0	0	0	0
HLA-B	B*82	EUR	0	0	0	0
HLA-B	B*07	GERMANY	0.144445	39	31	74
HLA-B	B*08	GERMANY	0.092592	25	22	46
HLA-B	B*13	GERMANY	0.037037	10	10	19
HLA-B	B*14	GERMANY	0.014815	4	4	8
HLA-B	B*15	GERMANY	0.05926	16	16	23
HLA-B	B*18	GERMANY	0.044444	12	12	18
HLA-B	B*27	GERMANY	0.029629	8	8	12
HLA-B	B*35	GERMANY	0.122223	33	31	58
HLA-B	B*37	GERMANY	0.003704	1	1	3
HLA-B	B*38	GERMANY	0.055556	15	12	31
HLA-B	B*39	GERMANY	0.018519	5	5	10
HLA-B	B*40	GERMANY	0.062963	17	16	29
HLA-B	B*41	GERMANY	0.003704	1	1	2
HLA-B	B*42	GERMANY	0	0	0	0
HLA-B	B*44	GERMANY	0.103704	28	26	46
HLA-B	B*45	GERMANY	0	0	0	0
HLA-B	B*46	GERMANY	0.003704	1	1	2
HLA-B	B*47	GERMANY	0.011111	3	3	4
HLA-B	B*48	GERMANY	0	0	0	0
HLA-B	B*49	GERMANY	0.018519	5	5	9
HLA-B	B*50	GERMANY	0.014815	4	4	9
HLA-B	B*51	GERMANY	0.074075	20	18	39
HLA-B	B*52	GERMANY	0.014815	4	4	5
HLA-B	B*53	GERMANY	0.003704	1	1	1
HLA-B	B*54	GERMANY	0	0	0	0
HLA-B	B*55	GERMANY	0.018519	5	5	8
HLA-B	B*56	GERMANY	0.014814	4	4	7
HLA-B	B*57	GERMANY	0.02963	8	8	14
HLA-B	B*58	GERMANY	0.003704	1	1	1
HLA-B	B*59	GERMANY	0	0	0	0
HLA-B	B*67	GERMANY	0	0	0	0
HLA-B	B*73	GERMANY	0	0	0	0
HLA-B	B*78	GERMANY	0	0	0	0
HLA-B	B*81	GERMANY	0	0	0	0
HLA-B	B*82	GERMANY	0	0	0	0
HLA-B	B*07	Global	0.061052	232	206	438
HLA-B	B*08	Global	0.044737	170	152	333
HLA-B	B*13	Global	0.056316	214	195	392
HLA-B	B*14	Global	0.02421	92	89	180
HLA-B	B*15	Global	0.0921	350	326	662
HLA-B	B*18	Global	0.039999	152	142	283
HLA-B	B*27	Global	0.02342	89	83	164
HLA-B	B*35	Global	0.098948	376	352	722
HLA-B	B*37	Global	0.008947	34	32	63
HLA-B	B*38	Global	0.035	133	123	249
HLA-B	B*39	Global	0.039736	151	147	304
HLA-B	B*40	Global	0.088684	337	305	610
HLA-B	B*41	Global	0.016316	62	56	123
HLA-B	B*42	Global	0.006579	25	24	56
HLA-B	B*44	Global	0.075261	286	271	532
HLA-B	B*45	Global	0.009474	36	35	81
HLA-B	B*46	Global	0.040263	153	119	263
HLA-B	B*47	Global	0.001579	6	6	9
HLA-B	B*48	Global	0.014737	56	54	102
HLA-B	B*49	Global	0.016316	62	60	137
HLA-B	B*50	Global	0.013948	53	51	108
HLA-B	B*51	Global	0.066051	251	226	464
HLA-B	B*52	Global	0.020789	79	76	152
HLA-B	B*53	Global	0.012368	47	41	99
HLA-B	B*54	Global	0.005789	22	22	33
HLA-B	B*55	Global	0.018947	72	71	134
HLA-B	B*56	Global	0.007631	29	27	50
HLA-B	B*57	Global	0.020263	77	76	159
HLA-B	B*58	Global	0.035	133	122	250
HLA-B	B*59	Global	0.000263	1	1	2
HLA-B	B*67	Global	0.001316	5	5	8
HLA-B	B*73	Global	0.001053	4	4	10
HLA-B	B*78	Global	0.000526	2	2	5
HLA-B	B*81	Global	0.001842	7	7	16
HLA-B	B*82	Global	0.000526	2	2	6
HLA-B	B*07	GREECE	0.03	3	3	5
HLA-B	B*08	GREECE	0.06	6	6	14
HLA-B	B*13	GREECE	0.04	4	4	9
HLA-B	B*14	GREECE	0.02	2	2	3
HLA-B	B*15	GREECE	0.01	1	1	1
HLA-B	B*18	GREECE	0.09	9	8	15
HLA-B	B*27	GREECE	0.03	3	3	5
HLA-B	B*35	GREECE	0.2	20	18	39
HLA-B	B*37	GREECE	0.01	1	1	3
HLA-B	B*38	GREECE	0.01	1	1	1
HLA-B	B*39	GREECE	0.03	3	3	5
HLA-B	B*40	GREECE	0.06	6	6	11
HLA-B	B*41	GREECE	0.04	4	3	8
HLA-B	B*42	GREECE	0	0	0	0
HLA-B	B*44	GREECE	0.05	5	5	10
HLA-B	B*45	GREECE	0	0	0	0
HLA-B	B*46	GREECE	0	0	0	0
HLA-B	B*47	GREECE	0	0	0	0
HLA-B	B*48	GREECE	0	0	0	0
HLA-B	B*49	GREECE	0.03	3	3	5
HLA-B	B*50	GREECE	0.02	2	2	3
HLA-B	B*51	GREECE	0.16	16	12	31
HLA-B	B*52	GREECE	0.02	2	2	4
HLA-B	B*53	GREECE	0.02	2	2	5
HLA-B	B*54	GREECE	0	0	0	0
HLA-B	B*55	GREECE	0.05	5	4	11
HLA-B	B*56	GREECE	0	0	0	0
HLA-B	B*57	GREECE	0	0	0	0
HLA-B	B*58	GREECE	0	0	0	0
HLA-B	B*59	GREECE	0	0	0	0
HLA-B	B*67	GREECE	0	0	0	0
HLA-B	B*73	GREECE	0.02	2	2	4
HLA-B	B*78	GREECE	0	0	0	0
HLA-B	B*81	GREECE	0	0	0	0
HLA-B	B*82	GREECE	0	0	0	0
HLA-B	B*07	HIS	0.072033	17	15	35
HLA-B	B*08	HIS	0.025424	6	6	14
HLA-B	B*13	HIS	0.016949	4	4	7
HLA-B	B*14	HIS	0.038136	9	9	21
HLA-B	B*15	HIS	0.105932	25	23	50
HLA-B	B*18	HIS	0.042373	10	9	24
HLA-B	B*27	HIS	0.016949	4	4	8
HLA-B	B*35	HIS	0.131357	31	28	59
HLA-B	B*37	HIS	0.008475	2	2	3
HLA-B	B*38	HIS	0.016949	4	4	8
HLA-B	B*39	HIS	0.131357	31	29	59
HLA-B	B*40	HIS	0.097457	23	22	42
HLA-B	B*41	HIS	0.01695	4	4	8
HLA-B	B*42	HIS	0	0	0	0
HLA-B	B*44	HIS	0.09322	22	20	42
HLA-B	B*45	HIS	0.021186	5	5	12
HLA-B	B*46	HIS	0	0	0	0
HLA-B	B*47	HIS	0	0	0	0
HLA-B	B*48	HIS	0.029661	7	7	16
HLA-B	B*49	HIS	0.021186	5	4	10
HLA-B	B*50	HIS	0.008475	2	2	5
HLA-B	B*51	HIS	0.055085	13	11	26
HLA-B	B*52	HIS	0.008475	2	2	4
HLA-B	B*53	HIS	0.008475	2	2	5
HLA-B	B*54	HIS	0	0	0	0
HLA-B	B*55	HIS	0.004237	1	1	1
HLA-B	B*56	HIS	0.004237	1	1	1
HLA-B	B*57	HIS	0.012712	3	3	6
HLA-B	B*58	HIS	0.012712	3	4	7
HLA-B	B*59	HIS	0	0	0	0
HLA-B	B*67	HIS	0	0	0	0
HLA-B	B*73	HIS	0	0	0	0
HLA-B	B*78	HIS	0	0	0	0
HLA-B	B*81	HIS	0	0	0	0
HLA-B	B*82	HIS	0	0	0	0
HLA-B	B*07	ITALY	0.075758	20	19	34
HLA-B	B*08	ITALY	0.041667	11	11	17
HLA-B	B*13	ITALY	0.026515	7	7	12
HLA-B	B*14	ITALY	0.022727	6	6	10
HLA-B	B*15	ITALY	0.075759	20	20	34
HLA-B	B*18	ITALY	0.064394	17	15	29
HLA-B	B*27	ITALY	0.034092	9	8	17
HLA-B	B*35	ITALY	0.151516	40	34	82
HLA-B	B*37	ITALY	0.003788	1	1	1
HLA-B	B*38	ITALY	0.015152	4	4	6
HLA-B	B*39	ITALY	0.030304	8	8	20
HLA-B	B*40	ITALY	0.049243	13	12	27
HLA-B	B*41	ITALY	0.030303	8	8	14
HLA-B	B*42	ITALY	0.011364	3	3	5
HLA-B	B*44	ITALY	0.102273	27	26	47
HLA-B	B*45	ITALY	0.011364	3	3	6
HLA-B	B*46	ITALY	0	0	0	0
HLA-B	B*47	ITALY	0	0	0	0
HLA-B	B*48	ITALY	0.003788	1	1	1
HLA-B	B*49	ITALY	0.022727	6	5	11
HLA-B	B*50	ITALY	0.015152	4	4	5
HLA-B	B*51	ITALY	0.064394	17	16	33
HLA-B	B*52	ITALY	0.022728	6	6	11
HLA-B	B*53	ITALY	0.030303	8	8	14
HLA-B	B*54	ITALY	0	0	0	0
HLA-B	B*55	ITALY	0.018939	5	5	10
HLA-B	B*56	ITALY	0	0	0	0
HLA-B	B*57	ITALY	0.041667	11	11	18
HLA-B	B*58	ITALY	0.026515	7	7	15
HLA-B	B*59	ITALY	0	0	0	0
HLA-B	B*67	ITALY	0	0	0	0
HLA-B	B*73	ITALY	0	0	0	0
HLA-B	B*78	ITALY	0	0	0	0
HLA-B	B*81	ITALY	0.003788	1	1	1
HLA-B	B*82	ITALY	0.003788	1	1	2
HLA-B	B*07	KUWAIT	0.069565	8	8	14
HLA-B	B*08	KUWAIT	0.078261	9	8	22
HLA-B	B*13	KUWAIT	0.026087	3	3	7
HLA-B	B*14	KUWAIT	0.017391	2	2	3
HLA-B	B*15	KUWAIT	0.06087	7	7	16
HLA-B	B*18	KUWAIT	0.026087	3	3	7
HLA-B	B*27	KUWAIT	0	0	0	0
HLA-B	B*35	KUWAIT	0.182609	21	21	41
HLA-B	B*37	KUWAIT	0.017391	2	1	4
HLA-B	B*38	KUWAIT	0.008696	1	1	2
HLA-B	B*39	KUWAIT	0.017392	2	2	3
HLA-B	B*40	KUWAIT	0.043479	5	5	11
HLA-B	B*41	KUWAIT	0.069565	8	5	16
HLA-B	B*42	KUWAIT	0	0	0	0
HLA-B	B*44	KUWAIT	0.026087	3	2	5
HLA-B	B*45	KUWAIT	0.017391	2	1	3
HLA-B	B*46	KUWAIT	0	0	0	0
HLA-B	B*47	KUWAIT	0	0	0	0
HLA-B	B*48	KUWAIT	0	0	0	0
HLA-B	B*49	KUWAIT	0.034783	4	4	10
HLA-B	B*50	KUWAIT	0.078261	9	8	15
HLA-B	B*51	KUWAIT	0.095652	11	10	24
HLA-B	B*52	KUWAIT	0.026087	3	3	6
HLA-B	B*53	KUWAIT	0.008696	1	1	2
HLA-B	B*54	KUWAIT	0	0	0	0
HLA-B	B*55	KUWAIT	0.026087	3	3	4
HLA-B	B*56	KUWAIT	0	0	0	0
HLA-B	B*57	KUWAIT	0.017392	2	2	4
HLA-B	B*58	KUWAIT	0.052174	6	5	12
HLA-B	B*59	KUWAIT	0	0	0	0
HLA-B	B*67	KUWAIT	0	0	0	0
HLA-B	B*73	KUWAIT	0	0	0	0
HLA-B	B*78	KUWAIT	0	0	0	0
HLA-B	B*81	KUWAIT	0	0	0	0
HLA-B	B*82	KUWAIT	0	0	0	0
HLA-B	B*07	OTHER	0.090909	2	2	3
HLA-B	B*08	OTHER	0.045455	1	1	1
HLA-B	B*13	OTHER	0.045455	1	1	2
HLA-B	B*14	OTHER	0	0	0	0
HLA-B	B*15	OTHER	0.045455	1	1	2
HLA-B	B*18	OTHER	0	0	0	0
HLA-B	B*27	OTHER	0	0	0	0
HLA-B	B*35	OTHER	0.136364	3	3	6
HLA-B	B*37	OTHER	0	0	0	0
HLA-B	B*38	OTHER	0.045455	1	1	1
HLA-B	B*39	OTHER	0	0	0	0
HLA-B	B*40	OTHER	0.090909	2	2	4
HLA-B	B*41	OTHER	0.045455	1	1	3
HLA-B	B*42	OTHER	0	0	0	0
HLA-B	B*44	OTHER	0.136364	3	2	6
HLA-B	B*45	OTHER	0	0	0	0
HLA-B	B*46	OTHER	0	0	0	0
HLA-B	B*47	OTHER	0	0	0	0
HLA-B	B*48	OTHER	0	0	0	0
HLA-B	B*49	OTHER	0	0	0	0
HLA-B	B*50	OTHER	0	0	0	0
HLA-B	B*51	OTHER	0.136364	3	3	7
HLA-B	B*52	OTHER	0	0	0	0
HLA-B	B*53	OTHER	0.136364	3	1	6
HLA-B	B*54	OTHER	0	0	0	0
HLA-B	B*55	OTHER	0	0	0	0
HLA-B	B*56	OTHER	0	0	0	0
HLA-B	B*57	OTHER	0	0	0	0
HLA-B	B*58	OTHER	0.045455	1	1	1
HLA-B	B*59	OTHER	0	0	0	0
HLA-B	B*67	OTHER	0	0	0	0
HLA-B	B*73	OTHER	0	0	0	0
HLA-B	B*78	OTHER	0	0	0	0
HLA-B	B*81	OTHER	0	0	0	0
HLA-B	B*82	OTHER	0	0	0	0
HLA-B	B*07	SWITZERLAND	0.046512	2	2	4
HLA-B	B*08	SWITZERLAND	0	0	0	0
HLA-B	B*13	SWITZERLAND	0.046512	2	2	5
HLA-B	B*14	SWITZERLAND	0	0	0	0
HLA-B	B*15	SWITZERLAND	0.093023	4	3	10
HLA-B	B*18	SWITZERLAND	0.023256	1	1	4
HLA-B	B*27	SWITZERLAND	0.023256	1	1	2
HLA-B	B*35	SWITZERLAND	0.093024	4	4	10
HLA-B	B*37	SWITZERLAND	0.023256	1	1	3
HLA-B	B*38	SWITZERLAND	0.069768	3	3	7
HLA-B	B*39	SWITZERLAND	0	0	0	0
HLA-B	B*40	SWITZERLAND	0.069768	3	3	6
HLA-B	B*41	SWITZERLAND	0.023256	1	1	5
HLA-B	B*42	SWITZERLAND	0.023256	1	1	3
HLA-B	B*44	SWITZERLAND	0.046512	2	1	3
HLA-B	B*45	SWITZERLAND	0.023256	1	1	1
HLA-B	B*46	SWITZERLAND	0	0	0	0
HLA-B	B*47	SWITZERLAND	0	0	0	0
HLA-B	B*48	SWITZERLAND	0	0	0	0
HLA-B	B*49	SWITZERLAND	0.069767	3	3	10
HLA-B	B*50	SWITZERLAND	0	0	0	0
HLA-B	B*51	SWITZERLAND	0.139535	6	3	13
HLA-B	B*52	SWITZERLAND	0	0	0	0
HLA-B	B*53	SWITZERLAND	0.093023	4	2	10
HLA-B	B*54	SWITZERLAND	0	0	0	0
HLA-B	B*55	SWITZERLAND	0.023256	1	1	2
HLA-B	B*56	SWITZERLAND	0	0	0	0
HLA-B	B*57	SWITZERLAND	0	0	0	0
HLA-B	B*58	SWITZERLAND	0.046512	2	2	4
HLA-B	B*59	SWITZERLAND	0	0	0	0
HLA-B	B*67	SWITZERLAND	0	0	0	0
HLA-B	B*73	SWITZERLAND	0	0	0	0
HLA-B	B*78	SWITZERLAND	0	0	0	0
HLA-B	B*81	SWITZERLAND	0.023256	1	1	3
HLA-B	B*82	SWITZERLAND	0	0	0	0
HLA-C	C*01	AFA	0.007092	1	1	2
HLA-C	C*02	AFA	0.113475	16	14	26
HLA-C	C*03	AFA	0.113475	16	15	31
HLA-C	C*04	AFA	0.170212	24	21	50
HLA-C	C*05	AFA	0.021277	3	3	5
HLA-C	C*06	AFA	0.085106	12	9	22
HLA-C	C*07	AFA	0.163121	23	22	48
HLA-C	C*08	AFA	0.056737	8	7	12
HLA-C	C*12	AFA	0.028369	4	4	9
HLA-C	C*14	AFA	0.028369	4	3	7
HLA-C	C*15	AFA	0.028369	4	5	11
HLA-C	C*16	AFA	0.078014	11	9	25
HLA-C	C*17	AFA	0.070922	10	10	17
HLA-C	C*18	AFA	0.035461	5	5	10
HLA-C	C*01	ARGENTINA	0.051724	18	17	28
HLA-C	C*02	ARGENTINA	0.020115	7	7	13
HLA-C	C*03	ARGENTINA	0.106323	37	34	59
HLA-C	C*04	ARGENTINA	0.178161	62	50	101
HLA-C	C*05	ARGENTINA	0.057472	20	19	34
HLA-C	C*06	ARGENTINA	0.094828	33	30	62
HLA-C	C*07	ARGENTINA	0.25	87	73	137
HLA-C	C*08	ARGENTINA	0.060345	21	18	32
HLA-C	C*12	ARGENTINA	0.071839	25	21	36
HLA-C	C*14	ARGENTINA	0.008621	3	3	3
HLA-C	C*15	ARGENTINA	0.043104	15	15	28
HLA-C	C*16	ARGENTINA	0.043104	15	14	21
HLA-C	C*17	ARGENTINA	0.014368	5	4	10
HLA-C	C*18	ARGENTINA	0	0	0	0
HLA-C	C*01	ASI	0.144105	33	24	63
HLA-C	C*02	ASI	0.008734	2	2	4
HLA-C	C*03	ASI	0.165939	38	33	80
HLA-C	C*04	ASI	0.104803	24	20	49
HLA-C	C*05	ASI	0.017467	4	4	8
HLA-C	C*06	ASI	0.048035	11	11	19
HLA-C	C*07	ASI	0.279476	64	57	131
HLA-C	C*08	ASI	0.069869	16	14	33
HLA-C	C*12	ASI	0.034934	8	8	21
HLA-C	C*14	ASI	0.026201	6	5	11
HLA-C	C*15	ASI	0.087337	20	17	43
HLA-C	C*16	ASI	0.008734	2	2	5
HLA-C	C*17	ASI	0.004367	1	1	2
HLA-C	C*18	ASI	0	0	0	0
HLA-C	C*01	AUSTRIA	0.025	1	1	1
HLA-C	C*02	AUSTRIA	0	0	0	0
HLA-C	C*03	AUSTRIA	0.1	4	3	7
HLA-C	C*04	AUSTRIA	0.1	4	3	9
HLA-C	C*05	AUSTRIA	0	0	0	0
HLA-C	C*06	AUSTRIA	0.1	4	4	6
HLA-C	C*07	AUSTRIA	0.25	10	9	21
HLA-C	C*08	AUSTRIA	0.025	1	1	1
HLA-C	C*12	AUSTRIA	0.15	6	6	15
HLA-C	C*14	AUSTRIA	0.025	1	1	1
HLA-C	C*15	AUSTRIA	0.1	4	4	8
HLA-C	C*16	AUSTRIA	0.075	3	3	6
HLA-C	C*17	AUSTRIA	0.05	2	2	3
HLA-C	C*18	AUSTRIA	0	0	0	0
HLA-C	C*01	BRAZIL	0.038461	10	10	36
HLA-C	C*02	BRAZIL	0.057692	15	15	55
HLA-C	C*03	BRAZIL	0.107691	28	27	88
HLA-C	C*04	BRAZIL	0.130769	34	32	89
HLA-C	C*05	BRAZIL	0.030769	8	8	20
HLA-C	C*06	BRAZIL	0.107692	28	28	88
HLA-C	C*07	BRAZIL	0.234616	61	59	209
HLA-C	C*08	BRAZIL	0.073076	19	19	56
HLA-C	C*12	BRAZIL	0.057692	15	13	45
HLA-C	C*14	BRAZIL	0.011538	3	3	11
HLA-C	C*15	BRAZIL	0.046154	12	12	35
HLA-C	C*16	BRAZIL	0.057693	15	14	45
HLA-C	C*17	BRAZIL	0.038462	10	10	30
HLA-C	C*18	BRAZIL	0.007692	2	2	5
HLA-C	C*01	CHINA	0.182404	170	129	278
HLA-C	C*02	CHINA	0.002146	2	2	4
HLA-C	C*03	CHINA	0.266094	248	212	419
HLA-C	C*04	CHINA	0.057941	54	53	83
HLA-C	C*05	CHINA	0.005365	5	5	8
HLA-C	C*06	CHINA	0.054721	51	44	83
HLA-C	C*07	CHINA	0.188841	176	141	287
HLA-C	C*08	CHINA	0.111589	104	88	169
HLA-C	C*12	CHINA	0.045064	42	42	64
HLA-C	C*14	CHINA	0.045065	42	41	66
HLA-C	C*15	CHINA	0.038627	36	35	52
HLA-C	C*16	CHINA	0.002146	2	2	3
HLA-C	C*17	CHINA	0	0	0	0
HLA-C	C*18	CHINA	0	0	0	0
HLA-C	C*01	CZECH	0.063063	21	20	29
HLA-C	C*02	CZECH	0.042042	14	14	21
HLA-C	C*03	CZECH	0.093093	31	28	50
HLA-C	C*04	CZECH	0.132132	44	40	62
HLA-C	C*05	CZECH	0.06006	20	19	32
HLA-C	C*06	CZECH	0.096096	32	29	53
HLA-C	C*07	CZECH	0.276276	92	78	138
HLA-C	C*08	CZECH	0.021021	7	7	10
HLA-C	C*12	CZECH	0.138138	46	38	70
HLA-C	C*14	CZECH	0.009009	3	3	5
HLA-C	C*15	CZECH	0.036036	12	11	15
HLA-C	C*16	CZECH	0.015015	5	5	7
HLA-C	C*17	CZECH	0.018018	6	6	9
HLA-C	C*18	CZECH	0	0	0	0
HLA-C	C*01	EGYPT	0.017857	1	1	2
HLA-C	C*02	EGYPT	0.017857	1	1	2
HLA-C	C*03	EGYPT	0.017857	1	1	2
HLA-C	C*04	EGYPT	0.160715	9	8	22
HLA-C	C*05	EGYPT	0	0	0	0
HLA-C	C*06	EGYPT	0.053571	3	3	12
HLA-C	C*07	EGYPT	0.214285	12	12	31
HLA-C	C*08	EGYPT	0.089286	5	5	15
HLA-C	C*12	EGYPT	0.232143	13	12	34
HLA-C	C*14	EGYPT	0	0	0	0
HLA-C	C*15	EGYPT	0	0	0	0
HLA-C	C*16	EGYPT	0.071428	4	4	10
HLA-C	C*17	EGYPT	0.125	7	7	16
HLA-C	C*18	EGYPT	0	0	0	0
HLA-C	C*01	EUR	0.033816	14	12	31
HLA-C	C*02	EUR	0.062801	26	25	53
HLA-C	C*03	EUR	0.135265	56	51	115
HLA-C	C*04	EUR	0.123188	51	45	112
HLA-C	C*05	EUR	0.079709	33	31	65
HLA-C	C*06	EUR	0.070049	29	26	59
HLA-C	C*07	EUR	0.285023	118	102	231
HLA-C	C*08	EUR	0.043478	18	18	35
HLA-C	C*12	EUR	0.065217	27	25	51
HLA-C	C*14	EUR	0.014492	6	6	10
HLA-C	C*15	EUR	0.033815	14	14	29
HLA-C	C*16	EUR	0.038647	16	13	37
HLA-C	C*17	EUR	0.014492	6	5	12
HLA-C	C*18	EUR	0	0	0	0
HLA-C	C*01	GERMANY	0.040741	11	11	18
HLA-C	C*02	GERMANY	0.070371	19	16	31
HLA-C	C*03	GERMANY	0.081481	22	22	37
HLA-C	C*04	GERMANY	0.162963	44	38	76
HLA-C	C*05	GERMANY	0.044445	12	11	20
HLA-C	C*06	GERMANY	0.085185	23	20	42
HLA-C	C*07	GERMANY	0.303705	82	67	149
HLA-C	C*08	GERMANY	0.011111	3	3	6
HLA-C	C*12	GERMANY	0.111111	30	27	56
HLA-C	C*14	GERMANY	0.014815	4	4	6
HLA-C	C*15	GERMANY	0.037037	10	8	18
HLA-C	C*16	GERMANY	0.033333	9	8	17
HLA-C	C*17	GERMANY	0.003704	1	1	2
HLA-C	C*18	GERMANY	0	0	0	0
HLA-C	C*01	Global	0.083882	319	260	565
HLA-C	C*02	Global	0.037076	141	131	286
HLA-C	C*03	Global	0.146202	556	498	1037
HLA-C	C*04	Global	0.129372	492	423	934
HLA-C	C*05	Global	0.034973	133	125	245
HLA-C	C*06	Global	0.07573	288	260	563
HLA-C	C*07	Global	0.237708	904	777	1730
HLA-C	C*08	Global	0.062056	236	213	437
HLA-C	C*12	Global	0.072048	274	248	509
HLA-C	C*14	Global	0.022877	87	83	151
